epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1648.53,0.56238,0.24568,0.8965,0.83813,0.81033,0.86421,0.67005,1.13632,0.46083,1.21614,7.17529e-05,7.17529e-05,7.17529e-05
119,1662.23,0.54847,0.2486,0.88277,0.83081,0.82295,0.86836,0.66966,1.14952,0.4518,1.22271,7.1503e-05,7.1503e-05,7.1503e-05
120,1675.96,0.55491,0.24673,0.8823,0.85918,0.81538,0.8659,0.66292,1.15975,0.44955,1.22425,7.1253e-05,7.1253e-05,7.1253e-05
121,1689.7,0.55857,0.24859,0.88951,0.86157,0.81939,0.86694,0.67166,1.15249,0.45793,1.21941,7.1003e-05,7.1003e-05,7.1003e-05
122,1703.38,0.54316,0.24177,0.88774,0.83649,0.83012,0.87152,0.67126,1.14729,0.46303,1.21997,7.0753e-05,7.0753e-05,7.0753e-05
123,1717.07,0.54394,0.24338,0.88547,0.85427,0.82784,0.87706,0.67799,1.1464,0.45563,1.22467,7.05031e-05,7.05031e-05,7.05031e-05
124,1730.75,0.53199,0.23739,0.87844,0.87574,0.81679,0.87942,0.67811,1.15514,0.45736,1.2296,7.02531e-05,7.02531e-05,7.02531e-05
125,1744.5,0.53005,0.23647,0.87982,0.86948,0.81182,0.88487,0.67604,1.17778,0.46293,1.2447,7.00031e-05,7.00031e-05,7.00031e-05
126,1758.19,0.53692,0.24398,0.87848,0.84256,0.7925,0.87172,0.67673,1.15388,0.47109,1.22696,6.97531e-05,6.97531e-05,6.97531e-05
127,1771.86,0.52372,0.23925,0.87427,0.83673,0.79405,0.86964,0.66764,1.15423,0.46453,1.2279,6.95031e-05,6.95031e-05,6.95031e-05
128,1785.62,0.53653,0.24341,0.88041,0.83354,0.80915,0.8778,0.67682,1.14275,0.46908,1.22408,6.92532e-05,6.92532e-05,6.92532e-05
