epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,608.284,0.75256,0.50925,0.94262,0.80555,0.77385,0.81545,0.61128,1.16392,0.55099,1.11692,6.75034e-05,6.75034e-05,6.75034e-05
136,612.741,0.76084,0.52807,0.94204,0.77331,0.81237,0.81848,0.62048,1.16343,0.54044,1.1142,6.72534e-05,6.72534e-05,6.72534e-05
137,617.197,0.74691,0.50545,0.94785,0.74931,0.80752,0.82609,0.63419,1.15797,0.54798,1.11845,6.70034e-05,6.70034e-05,6.70034e-05
138,621.594,0.77353,0.50783,0.9514,0.82281,0.75391,0.82878,0.63089,1.16142,0.54955,1.11546,6.67534e-05,6.67534e-05,6.67534e-05
139,626.018,0.75069,0.49671,0.93773,0.74999,0.80894,0.82162,0.62747,1.16347,0.54671,1.11919,6.65035e-05,6.65035e-05,6.65035e-05
140,630.424,0.75813,0.49778,0.9478,0.78083,0.77158,0.82207,0.62643,1.17362,0.54761,1.12052,6.62535e-05,6.62535e-05,6.62535e-05
141,634.878,0.7711,0.50523,0.94531,0.78706,0.76976,0.83616,0.63713,1.15221,0.53789,1.11732,6.60035e-05,6.60035e-05,6.60035e-05
142,639.373,0.74561,0.49535,0.93631,0.74462,0.76692,0.81631,0.63045,1.15369,0.5299,1.11519,6.57535e-05,6.57535e-05,6.57535e-05
143,643.79,0.76817,0.5004,0.94629,0.71591,0.80353,0.82267,0.62138,1.15648,0.55143,1.11674,6.55036e-05,6.55036e-05,6.55036e-05
144,648.182,0.74796,0.49818,0.93774,0.75137,0.76105,0.82441,0.62884,1.16187,0.54019,1.12166,6.52536e-05,6.52536e-05,6.52536e-05
145,652.606,0.7596,0.49865,0.94171,0.78114,0.78274,0.83224,0.63165,1.15005,0.54796,1.11136,6.50036e-05,6.50036e-05,6.50036e-05
146,657.003,0.7588,0.49622,0.94341,0.75711,0.80738,0.84356,0.63773,1.15948,0.53122,1.11413,6.47536e-05,6.47536e-05,6.47536e-05
147,661.502,0.75181,0.49377,0.94147,0.77499,0.79342,0.84125,0.63552,1.15319,0.53447,1.11614,6.45037e-05,6.45037e-05,6.45037e-05
148,665.95,0.72653,0.50818,0.93285,0.85096,0.74279,0.84109,0.63544,1.16746,0.54606,1.12448,6.42537e-05,6.42537e-05,6.42537e-05
149,670.39,0.7564,0.4993,0.94245,0.85671,0.73091,0.84038,0.63524,1.16129,0.54316,1.12058,6.40037e-05,6.40037e-05,6.40037e-05
150,674.815,0.75067,0.50622,0.93888,0.74981,0.79899,0.82927,0.63603,1.14389,0.54602,1.11083,6.37537e-05,6.37537e-05,6.37537e-05
151,679.228,0.74103,0.48927,0.9372,0.84669,0.7382,0.8397,0.63608,1.15084,0.54677,1.10836,6.35038e-05,6.35038e-05,6.35038e-05
152,683.641,0.73543,0.48619,0.93154,0.82114,0.76165,0.84019,0.63225,1.15036,0.54513,1.10881,6.32538e-05,6.32538e-05,6.32538e-05
153,688.061,0.74369,0.49437,0.94002,0.8242,0.76242,0.84434,0.63528,1.15257,0.54627,1.1133,6.30038e-05,6.30038e-05,6.30038e-05
154,692.489,0.73963,0.48496,0.93857,0.76,0.77045,0.83134,0.63238,1.15851,0.55227,1.118,6.27538e-05,6.27538e-05,6.27538e-05
155,696.916,0.74779,0.486,0.93563,0.80204,0.75939,0.82833,0.62849,1.16167,0.54767,1.11669,6.25038e-05,6.25038e-05,6.25038e-05
156,701.359,0.73922,0.49072,0.93287,0.78049,0.77024,0.83652,0.63479,1.15682,0.54905,1.1187,6.22539e-05,6.22539e-05,6.22539e-05
157,705.787,0.73407,0.50171,0.93777,0.8397,0.75561,0.8404,0.62642,1.16417,0.54545,1.11929,6.20039e-05,6.20039e-05,6.20039e-05
158,710.204,0.73914,0.48099,0.93255,0.76785,0.76973,0.82926,0.62827,1.16202,0.54038,1.12168,6.17539e-05,6.17539e-05,6.17539e-05
159,714.602,0.73725,0.48735,0.94191,0.8225,0.77322,0.84574,0.62221,1.17229,0.54384,1.12736,6.15039e-05,6.15039e-05,6.15039e-05
160,719.077,0.73901,0.48002,0.93432,0.77676,0.79379,0.82755,0.62106,1.16711,0.53543,1.1224,6.1254e-05,6.1254e-05,6.1254e-05
161,723.523,0.74031,0.48827,0.93014,0.76106,0.81,0.82914,0.6299,1.14893,0.53295,1.11879,6.1004e-05,6.1004e-05,6.1004e-05
162,727.97,0.75245,0.48149,0.93741,0.78641,0.78951,0.83674,0.6402,1.1498,0.53467,1.11855,6.0754e-05,6.0754e-05,6.0754e-05
163,732.434,0.73169,0.47702,0.93776,0.76306,0.7931,0.83402,0.63497,1.14963,0.53635,1.11596,6.0504e-05,6.0504e-05,6.0504e-05
164,736.984,0.73143,0.47806,0.93104,0.82828,0.75684,0.83404,0.63971,1.16355,0.54017,1.1202,6.02541e-05,6.02541e-05,6.02541e-05
165,741.527,0.72989,0.47743,0.93677,0.68704,0.81879,0.81726,0.6368,1.15698,0.54124,1.12526,6.00041e-05,6.00041e-05,6.00041e-05
